text,author,title
ἂψ δʼ ἑτέρωσʼ ἐκλίθη· τὸ δʼ ἐπὶ χθονὸς ἐξέχυθʼ ὕδωρ.,Homer,Odyssey
"τὴν δʼ ἅμα χάρμα καὶ ἄλγος ἕλε φρένα, τὼ δέ οἱ ὄσσε",Homer,Odyssey
"δακρυόφι πλῆσθεν, θαλερὴ δέ οἱ ἔσχετο φωνή.",Homer,Odyssey
ἁψαμένη δὲ γενείου Ὀδυσσῆα προσέειπεν·,Homer,Odyssey
"ἦ μάλʼ Ὀδυσσεύς ἐσσι, φίλον τέκος· οὐδέ σʼ ἐγώ
                     γε",Homer,Odyssey
"πρὶν ἔγνων, πρὶν πάντα ἄνακτʼ ἐμὸν ἀμφαφάασθαι.",Homer,Odyssey
"ἦ καὶ Πηνελόπειαν ἐσέδρακεν ὀφθαλμοῖσι,",Homer,Odyssey
πεφραδέειν ἐθέλουσα φίλον πόσιν ἔνδον ἐόντα.,Homer,Odyssey
ἡ δʼ οὔτʼ ἀθρῆσαι δύνατʼ ἀντίη οὔτε νοῆσαι·,Homer,Odyssey
τῇ γὰρ Ἀθηναίη νόον ἔτραπεν· αὐτὰρ Ὀδυσσεὺς,Homer,Odyssey
"χεῖρʼ ἐπιμασσάμενος φάρυγος λάβε δεξιτερῆφι,",Homer,Odyssey
τῇ δʼ ἑτέρῃ ἕθεν ἆσσον ἐρύσσατο φώνησέν τε.,Homer,Odyssey
"μαῖα, τίη μʼ ἐθέλεις ὀλέσαι; σὺ δέ μʼ ἔτρεφες
                     αὐτὴ",Homer,Odyssey
τῷ σῷ ἐπὶ μαζῷ· νῦν δʼ ἄλγεα πολλὰ μογήσας,Homer,Odyssey
ἤλυθον εἰκοστῷ ἔτεϊ ἐς πατρίδα γαῖαν.,Homer,Odyssey
"ἀλλʼ ἐπεὶ ἐφράσθης καί τοι θεὸς ἔμβαλε θυμῷ,",Homer,Odyssey
"σίγα, μή τίς τʼ ἄλλος ἐνὶ μεγάροισι πύθηται.",Homer,Odyssey
"ὧδε γὰρ ἐξερέω, καὶ μὴν τετελεσμένον ἔσται·",Homer,Odyssey
"εἴ χʼ ὑπʼ ἐμοί γε θεὸς δαμάσῃ μνηστῆρας ἀγαυούς,",Homer,Odyssey
"οὐδὲ τροφοῦ οὔσης σεῦ ἀφέξομαι, ὁππότʼ ἂν ἄλλας",Homer,Odyssey
δμῳὰς ἐν μεγάροισιν ἐμοῖς κτείνωμι γυναῖκας.,Homer,Odyssey
τὸν δʼ αὖτε προσέειπε περίφρων Εὐρύκλεια·,Homer,Odyssey
"τέκνον ἐμόν, ποῖόν σε ἔπος φύγεν ἕρκος ὀδόντων.",Homer,Odyssey
"οἶσθα μὲν οἷον ἐμὸν μένος ἔμπεδον οὐδʼ ἐπιεικτόν,",Homer,Odyssey
ἕξω δʼ ὡς ὅτε τις στερεὴ λίθος ἠὲ σίδηρος.,Homer,Odyssey
"ἄλλο δέ τοι ἐρέω, σὺ δʼ ἐνὶ φρεσὶ βάλλεο σῇσιν·",Homer,Odyssey
"εἴ χʼ ὑπό σοι γε θεὸς δαμάσῃ μνηστῆρας ἀγαυούς,",Homer,Odyssey
"δὴ τότε τοι καταλέξω ἐνὶ μεγάροισι γυναῖκας,",Homer,Odyssey
αἵ τέ σʼ ἀτιμάζουσι καὶ αἳ νηλείτιδές εἰσι.,Homer,Odyssey
τὴν δʼ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς,Homer,Odyssey
"μαῖα, τίη δὲ σὺ τὰς μυθήσεαι; οὐδέ τί σε χρή.",Homer,Odyssey
εὖ νυ καὶ αὐτὸς ἐγὼ φράσομαι καὶ εἴσομʼ ἑκάστην·,Homer,Odyssey
"ἀλλʼ ἔχε σιγῇ μῦθον, ἐπίτρεψον δὲ θεοῖσιν.",Homer,Odyssey
"ὣς ἄρʼ ἔφη, γρηῢς δὲ διὲκ μεγάροιο βεβήκει",Homer,Odyssey
οἰσομένη ποδάνιπτρα· τὰ γὰρ πρότερʼ ἔκχυτο πάντα.,Homer,Odyssey
"αὐτὰρ ἐπεὶ νίψεν τε καὶ ἤλειψεν λίπʼ ἐλαίῳ,",Homer,Odyssey
αὖτις ἄρʼ ἀσσοτέρω πυρὸς ἕλκετο δίφρον Ὀδυσσεὺς,Homer,Odyssey
"θερσόμενος, οὐλὴν δὲ κατὰ ῥακέεσσι κάλυψε.",Homer,Odyssey
τοῖσι δὲ μύθων ἦρχε περίφρων Πηνελόπεια·,Homer,Odyssey
"ξεῖνε, τὸ μέν σʼ ἔτι τυτθὸν ἐγὼν εἰρήσομαι αὐτή·",Homer,Odyssey
"καὶ γὰρ δὴ κοίτοιο τάχʼ ἔσσεται ἡδέος ὥρη,",Homer,Odyssey
"ὅν τινά γʼ ὕπνος ἕλοι γλυκερός, καὶ κηδόμενόν περ.",Homer,Odyssey
αὐτὰρ ἐμοὶ καὶ πένθος ἀμέτρητον πόρε δαίμων·,Homer,Odyssey
"ἤματα μὲν γὰρ τέρπομʼ ὀδυρομένη, γοόωσα,",Homer,Odyssey
ἔς τʼ ἐμὰ ἔργʼ ὁρόωσα καὶ ἀμφιπόλων ἐνὶ οἴκῳ·,Homer,Odyssey
"αὐτὰρ ἐπὴν νὺξ ἔλθῃ, ἕλῃσί τε κοῖτος ἅπαντας,",Homer,Odyssey
"κεῖμαι ἐνὶ λέκτρῳ, πυκιναὶ δέ μοι ἀμφʼ ἀδινὸν κῆρ",Homer,Odyssey
ὀξεῖαι μελεδῶνες ὀδυρομένην ἐρέθουσιν.,Homer,Odyssey
"ὡς δʼ ὅτε Πανδαρέου κούρη, χλωρηῒς ἀηδών,",Homer,Odyssey
"καλὸν ἀείδῃσιν ἔαρος νέον ἱσταμένοιο,",Homer,Odyssey
"δενδρέων ἐν πετάλοισι καθεζομένη πυκινοῖσιν,",Homer,Odyssey
"ἥ τε θαμὰ τρωπῶσα χέει πολυηχέα φωνήν,",Homer,Odyssey
"παῖδʼ ὀλοφυρομένη Ἴτυλον φίλον, ὅν ποτε χαλκῷ",Homer,Odyssey
"κτεῖνε διʼ ἀφραδίας, κοῦρον Ζήθοιο ἄνακτος,",Homer,Odyssey
"ὣς καὶ ἐμοὶ δίχα θυμὸς ὀρώρεται ἔνθα καὶ ἔνθα,",Homer,Odyssey
"ἠὲ μένω παρὰ παιδὶ καὶ ἔμπεδα πάντα φυλάσσω,",Homer,Odyssey
"κτῆσιν ἐμήν, δμῶάς τε καὶ ὑψερεφὲς μέγα δῶμα,",Homer,Odyssey
"εὐνήν τʼ αἰδομένη πόσιος δήμοιό τε φῆμιν,",Homer,Odyssey
ἦ ἤδη ἅμʼ ἕπωμαι Ἀχαιῶν ὅς τις ἄριστος,Homer,Odyssey
"μνᾶται ἐνὶ μεγάροισι, πορὼν ἀπερείσια ἕδνα.",Homer,Odyssey
"παῖς δʼ ἐμὸς ἧος ἔην ἔτι νήπιος ἠδὲ χαλίφρων,",Homer,Odyssey
γήμασθʼ οὔ μʼ εἴα πόσιος κατὰ δῶμα λιποῦσαν·,Homer,Odyssey
"νῦν δʼ ὅτε δὴ μέγας ἐστὶ καὶ ἥβης μέτρον ἱκάνει,",Homer,Odyssey
"καὶ δή μʼ ἀρᾶται πάλιν ἐλθέμεν ἐκ μεγάροιο,",Homer,Odyssey
"κτήσιος ἀσχαλόων, τήν οἱ κατέδουσιν Ἀχαιοί.",Homer,Odyssey
ἀλλʼ ἄγε μοι τὸν ὄνειρον ὑπόκριναι καὶ ἄκουσον.,Homer,Odyssey
χῆνές μοι κατὰ οἶκον ἐείκοσι πυρὸν ἔδουσιν,Homer,Odyssey
"ἐξ ὕδατος, καί τέ σφιν ἰαίνομαι εἰσορόωσα·",Homer,Odyssey
ἐλθὼν δʼ ἐξ ὄρεος μέγας αἰετὸς ἀγκυλοχείλης,Homer,Odyssey
πᾶσι κατʼ αὐχένας ἦξε καὶ ἔκτανεν· οἱ δʼ ἐκέχυντο,Homer,Odyssey
"ἀθρόοι ἐν μεγάροις, ὁ δʼ ἐς αἰθέρα δῖαν ἀέρθη.",Homer,Odyssey
"αὐτὰρ ἐγὼ κλαῖον καὶ ἐκώκυον ἔν περ ὀνείρῳ,",Homer,Odyssey
"ἀμφὶ δʼ ἔμʼ ἠγερέθοντο ἐϋπλοκαμῖδες Ἀχαιαί,",Homer,Odyssey
οἴκτρʼ ὀλοφυρομένην ὅ μοι αἰετὸς ἔκτανε χῆνας.,Homer,Odyssey
"ἂψ δʼ ἐλθὼν κατʼ ἄρʼ ἕζετʼ ἐπὶ προὔχοντι μελάθρῳ,",Homer,Odyssey
φωνῇ δὲ βροτέῃ κατερήτυε φώνησέν τε·,Homer,Odyssey
"θάρσει, Ἰκαρίου κούρη τηλεκλειτοῖο·",Homer,Odyssey
"οὐκ ὄναρ, ἀλλʼ ὕπαρ ἐσθλόν, ὅ τοι τετελεσμένον ἔσται.",Homer,Odyssey
"χῆνες μὲν μνηστῆρες, ἐγὼ δέ τοι αἰετὸς ὄρνις",Homer,Odyssey
"ἦα πάρος, νῦν αὖτε τεὸς πόσις εἰλήλουθα,",Homer,Odyssey
ὃς πᾶσι μνηστῆρσιν ἀεικέα πότμον ἐφήσω.,Homer,Odyssey
"ὣς ἔφατʼ, αὐτὰρ ἐμὲ μελιηδὴς ὕπνος ἀνῆκε·",Homer,Odyssey
παπτήνασα δὲ χῆνας ἐνὶ μεγάροισι νόησα,Homer,Odyssey
"πυρὸν ἐρεπτομένους παρὰ πύελον, ἧχι πάρος περ.",Homer,Odyssey
"τὴν δʼ ἀπαμειβόμενος προσέφη πολύμητις
                  Ὀδυσσεύς·",Homer,Odyssey
"ὦ γύναι, οὔ πως ἔστιν ὑποκρίνασθαι ὄνειρον",Homer,Odyssey
"ἄλλῃ ἀποκλίναντʼ, ἐπεὶ ἦ ῥά τοι αὐτὸς Ὀδυσσεὺς",Homer,Odyssey
πέφραδʼ ὅπως τελέει· μνηστῆρσι δὲ φαίνετʼ ὄλεθρος,Homer,Odyssey
"πᾶσι μάλʼ, οὐδέ κέ τις θάνατον καὶ κῆρας ἀλύξει.",Homer,Odyssey
τὸν δʼ αὖτε προσέειπε περίφρων Πηνελόπεια·,Homer,Odyssey
"ξεῖνʼ, ἦ τοι μὲν ὄνειροι ἀμήχανοι ἀκριτόμυθοι",Homer,Odyssey
"γίγνοντʼ, οὐδέ τι πάντα τελείεται ἀνθρώποισι.",Homer,Odyssey
δοιαὶ γάρ τε πύλαι ἀμενηνῶν εἰσὶν ὀνείρων·,Homer,Odyssey
"αἱ μὲν γὰρ κεράεσσι τετεύχαται, αἱ δʼ ἐλέφαντι·",Homer,Odyssey
"τῶν οἳ μέν κʼ ἔλθωσι διὰ πριστοῦ ἐλέφαντος,",Homer,Odyssey
"οἵ ῥʼ ἐλεφαίρονται, ἔπεʼ ἀκράαντα φέροντες·",Homer,Odyssey
"οἱ δὲ διὰ ξεστῶν κεράων ἔλθωσι θύραζε,",Homer,Odyssey
"οἵ ῥʼ ἔτυμα κραίνουσι, βροτῶν ὅτε κέν τις ἴδηται.",Homer,Odyssey
ἀλλʼ ἐμοὶ οὐκ ἐντεῦθεν ὀΐομαι αἰνὸν ὄνειρον,Homer,Odyssey
ἐλθέμεν· ἦ κʼ ἀσπαστὸν ἐμοὶ καὶ παιδὶ γένοιτο.,Homer,Odyssey
"ἄλλο δέ τοι ἐρέω, σὺ δʼ ἐνὶ φρεσὶ βάλλεο σῇσιν·",Homer,Odyssey
"ἥδε δὴ ἠὼς εἶσι δυσώνυμος, ἥ μʼ Ὀδυσῆος",Homer,Odyssey
"οἴκου ἀποσχήσει· νῦν γὰρ καταθήσω ἄεθλον,",Homer,Odyssey
"τοὺς πελέκεας, τοὺς κεῖνος ἐνὶ μεγάροισιν ἑοῖσιν",Homer,Odyssey
"ἵστασχʼ ἑξείης, δρυόχους ὥς, δώδεκα πάντας·",Homer,Odyssey
στὰς δʼ ὅ γε πολλὸν ἄνευθε διαρρίπτασκεν ὀϊστόν.,Homer,Odyssey
νῦν δὲ μνηστήρεσσιν ἄεθλον τοῦτον ἐφήσω·,Homer,Odyssey
ὃς δέ κε ῥηΐτατʼ ἐντανύσῃ βιὸν ἐν παλάμῃσι,Homer,Odyssey
"καὶ διοϊστεύσῃ πελέκεων δυοκαίδεκα πάντων,",Homer,Odyssey
"τῷ κεν ἅμʼ ἑσποίμην, νοσφισσαμένη τόδε δῶμα",Homer,Odyssey
"κουρίδιον, μάλα καλόν, ἐνίπλειον βιότοιο·",Homer,Odyssey
τοῦ ποτὲ μεμνήσεσθαι ὀΐομαι ἔν περ ὀνείρῳ.,Homer,Odyssey
τὴν δʼ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς,Homer,Odyssey
"ὦ γύναι αἰδοίη Λαερτιάδεω Ὀδυσῆος,",Homer,Odyssey
μηκέτι νῦν ἀνάβαλλε δόμοις ἔνι τοῦτον ἄεθλον·,Homer,Odyssey
"πρὶν γάρ τοι πολύμητις ἐλεύσεται ἐνθάδʼ Ὀδυσσεύς,",Homer,Odyssey
πρὶν τούτους τόδε τόξον ἐΰξοον ἀμφαφόωντας,Homer,Odyssey
νευρήν τʼ ἐντανύσαι διοϊστεῦσαί τε σιδήρου.,Homer,Odyssey
τὸν δʼ αὖτε προσέειπε περίφρων Πηνελόπεια·,Homer,Odyssey
"εἴ κʼ ἐθέλοις μοι, ξεῖνε, παρήμενος ἐν μεγάροισι",Homer,Odyssey
"τέρπειν, οὔ κέ μοι ὕπνος ἐπὶ βλεφάροισι χυθείη.",Homer,Odyssey
ἀλλʼ οὐ γάρ πως ἔστιν ἀΰπνους ἔμμεναι αἰεὶ,Homer,Odyssey
ἀνθρώπους· ἐπὶ γάρ τοι ἑκάστῳ μοῖραν ἔθηκαν,Homer,Odyssey
ἀθάνατοι θνητοῖσιν ἐπὶ ζείδωρον ἄρουραν.,Homer,Odyssey
ἀλλʼ ἦ τοι μὲν ἐγὼν ὑπερώϊον εἰσαναβᾶσα,Homer,Odyssey
"λέξομαι εἰς εὐνήν, ἥ μοι στονόεσσα τέτυκται,",Homer,Odyssey
"αἰεὶ δάκρυσʼ ἐμοῖσι πεφυρμένη, ἐξ οὗ Ὀδυσσεὺς",Homer,Odyssey
ᾤχετʼ ἐποψόμενος Κακοΐλιον οὐκ ὀνομαστήν.,Homer,Odyssey
"ἔνθα κε λεξαίμην· σὺ δὲ λέξεο τῷδʼ ἐνὶ οἴκῳ,",Homer,Odyssey
ἢ χαμάδις στορέσας ἤ τοι κατὰ δέμνια θέντων.,Homer,Odyssey
"ὣς εἰποῦσʼ ἀνέβαινʼ ὑπερώϊα σιγαλόεντα,",Homer,Odyssey
"οὐκ οἴη, ἅμα τῇ γε καὶ ἀμφίπολοι κίον ἄλλαι.",Homer,Odyssey
ἐς δʼ ὑπερῷʼ ἀναβᾶσα σὺν ἀμφιπόλοισι γυναιξὶ,Homer,Odyssey
"κλαῖεν ἔπειτʼ Ὀδυσῆα, φίλον πόσιν, ὄφρα οἱ ὕπνον",Homer,Odyssey
ἡδὺν ἐπὶ βλεφάροισι βάλε γλαυκῶπις Ἀθήνη.,Homer,Odyssey
αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς·,Homer,Odyssey
"κὰμ μὲν ἀδέψητον βοέην στόρεσʼ, αὐτὰρ ὕπερθε",Homer,Odyssey
"κώεα πόλλʼ ὀΐων, τοὺς ἱρεύεσκον Ἀχαιοί·",Homer,Odyssey
Εὐρυνόμη δʼ ἄρʼ ἐπὶ χλαῖναν βάλε κοιμηθέντι.,Homer,Odyssey
ἔνθʼ Ὀδυσεὺς μνηστῆρσι κακὰ φρονέων ἐνὶ θυμῷ,Homer,Odyssey
κεῖτʼ ἐγρηγορόων· ταὶ δʼ ἐκ μεγάροιο γυναῖκες,Homer,Odyssey
"ἤϊσαν, αἳ μνηστῆρσιν ἐμισγέσκοντο πάρος περ,",Homer,Odyssey
ἀλλήλῃσι γέλω τε καὶ εὐφροσύνην παρέχουσαι.,Homer,Odyssey
τοῦ δʼ ὠρίνετο θυμὸς ἐνὶ στήθεσσι φίλοισι·,Homer,Odyssey
"πολλὰ δὲ μερμήριζε κατὰ φρένα καὶ κατὰ θυμόν,",Homer,Odyssey
"ἠὲ μεταΐξας θάνατον τεύξειεν ἑκάστῃ,",Homer,Odyssey
ἦ ἔτʼ ἐῷ μνηστῆρσιν ὑπερφιάλοισι μιγῆναι,Homer,Odyssey
"ὕστατα καὶ πύματα, κραδίη δέ οἱ ἔνδον ὑλάκτει.",Homer,Odyssey
ὡς δὲ κύων ἀμαλῇσι περὶ σκυλάκεσσι βεβῶσα,Homer,Odyssey
"ἄνδρʼ ἀγνοιήσασʼ ὑλάει μέμονέν τε μάχεσθαι,",Homer,Odyssey
ὥς ῥα τοῦ ἔνδον ὑλάκτει ἀγαιομένου κακὰ ἔργα·,Homer,Odyssey
στῆθος δὲ πλήξας κραδίην ἠνίπαπε μύθῳ·,Homer,Odyssey
"τέτλαθι δή, κραδίη· καὶ κύντερον ἄλλο ποτʼ
                     ἔτλης.",Homer,Odyssey
ἤματι τῷ ὅτε μοι μένος ἄσχετος ἤσθιε Κύκλωψ,Homer,Odyssey
"ἰφθίμους ἑτάρους· σὺ δʼ ἐτόλμας, ὄφρα σε μῆτις",Homer,Odyssey
ἐξάγαγʼ ἐξ ἄντροιο ὀϊόμενον θανέεσθαι.,Homer,Odyssey
"ὣς ἔφατʼ, ἐν στήθεσσι καθαπτόμενος φίλον ἦτορ·",Homer,Odyssey
τῷ δὲ μάλʼ ἐν πείσῃ κραδίη μένε τετληυῖα,Homer,Odyssey
νωλεμέως· ἀτὰρ αὐτὸς ἑλίσσετο ἔνθα καὶ ἔνθα.,Homer,Odyssey
"ὡς δʼ ὅτε γαστέρʼ ἀνὴρ πολέος πυρὸς αἰθομένοιο,",Homer,Odyssey
"ἐμπλείην κνίσης τε καὶ αἵματος, ἔνθα καὶ ἔνθα",Homer,Odyssey
"αἰόλλῃ, μάλα δʼ ὦκα λιλαίεται ὀπτηθῆναι,",Homer,Odyssey
"ὣς ἄρʼ ὅ γʼ ἔνθα καὶ ἔνθα ἑλίσσετο, μερμηρίζων",Homer,Odyssey
ὅππως δὴ μνηστῆρσιν ἀναιδέσι χεῖρας ἐφήσει,Homer,Odyssey
μοῦνος ἐὼν πολέσι. σχεδόθεν δέ οἱ ἦλθεν Ἀθήνη,Homer,Odyssey
οὐρανόθεν καταβᾶσα· δέμας δʼ ἤϊκτο γυναικί·,Homer,Odyssey
στῆ δʼ ἄρʼ ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπε·,Homer,Odyssey
"τίπτʼ αὖτʼ ἐγρήσσεις, πάντων περὶ κάμμορε
                     φωτῶν;",Homer,Odyssey
"οἶκος μέν τοι ὅδʼ ἐστί, γυνὴ δέ τοι ἥδʼ ἐνὶ οἴκῳ",Homer,Odyssey
"καὶ, πάϊς, οἷόν πού τις ἐέλδεται ἔμμεναι υἷα.",Homer,Odyssey
"τὴν δʼ ἀπαμειβόμενος προσέφη πολύμητις
                  Ὀδυσσεύς·",Homer,Odyssey
"ναὶ δὴ ταῦτά γε πάντα, θεά, κατὰ μοῖραν ἔειπες·",Homer,Odyssey
"ἀλλά τί μοι τόδε θυμὸς ἐνὶ φρεσὶ μερμηρίζει,",Homer,Odyssey
"ὅππως δὴ μνηστῆρσιν ἀναιδέσι χεῖρας ἐφήσω,",Homer,Odyssey
μοῦνος ἐών· οἱ δʼ αἰὲν ἀολλέες ἔνδον ἔασι.,Homer,Odyssey
πρὸς δʼ ἔτι καὶ τόδε μεῖζον ἐνὶ φρεσὶ μερμηρίζω·,Homer,Odyssey
"εἴ περ γὰρ κτείναιμι Διός τε σέθεν τε ἕκητι,",Homer,Odyssey
πῆ κεν ὑπεκπροφύγοιμι; τά σε φράζεσθαι ἄνωγα.,Homer,Odyssey
τὸν δʼ αὖτε προσέειπε θεὰ γλαυκῶπις Ἀθήνη·,Homer,Odyssey
"σχέτλιε, καὶ μέν τίς τε χερείονι πείθεθʼ ἑταίρῳ,",Homer,Odyssey
ὅς περ θνητός τʼ ἐστὶ καὶ οὐ τόσα μήδεα οἶδεν·,Homer,Odyssey
"αὐτὰρ ἐγὼ θεός εἰμι, διαμπερὲς ἥ σε φυλάσσω",Homer,Odyssey
ἐν πάντεσσι πόνοις. ἐρέω δέ τοι ἐξαναφανδόν·,Homer,Odyssey
εἴ περ πεντήκοντα λόχοι μερόπων ἀνθρώπων,Homer,Odyssey
"νῶϊ περισταῖεν, κτεῖναι μεμαῶτες Ἄρηϊ,",Homer,Odyssey
καί κεν τῶν ἐλάσαιο βόας καὶ ἴφια μῆλα.,Homer,Odyssey
ἀλλʼ ἑλέτω σε καὶ ὕπνος· ἀνίη καὶ τὸ φυλάσσειν,Homer,Odyssey
"πάννυχον ἐγρήσσοντα, κακῶν δʼ ὑποδύσεαι ἤδη.",Homer,Odyssey
"ὣς φάτο, καί ῥά οἱ ὕπνον ἐπὶ βλεφάροισιν
                  ἔχευεν,",Homer,Odyssey
αὐτὴ δʼ ἂψ ἐς Ὄλυμπον ἀφίκετο δῖα θεάων.,Homer,Odyssey
"εὖτε τὸν ὕπνος ἔμαρπτε, λύων μελεδήματα θυμοῦ,",Homer,Odyssey
